시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
나주시,○○농장,한우,,,전라남도 나주시 동강면 월양리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 양천리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 동강면 옥정리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 남평읍 교원리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 세지면 죽동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 반남면 청송리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 월태리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 유곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 동강면 장동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 중포리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 북동리,,,2023-01-20
나주시,○○농장,육계,,,전라남도 나주시 문평면 국동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 학산리,,,2023-01-20
나주시,○○농장,육계,,,전라남도 나주시 동강면 곡천리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 영평리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 신원리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 오림리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 월천리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 죽촌리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 안곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 금안리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 반남면 신촌리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 동강면 대전리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 남평읍 교촌리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 동강면 진천리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 남평읍 우산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다도면 풍산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 화정리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 동촌리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 반남면 석천리,,,2023-01-20
나주시,○○농장,돼지,,,전라남도 나주시 봉황면 장성리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 신천리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 상방리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 덕곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 백사리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 영동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 덕림리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 금곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 행전리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 남창리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 반남면 성계리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 동원리,,,2023-01-20
나주시,○○농장,산양,,,전라남도 나주시 산포면 매성리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 금동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 복용리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 청동 170번,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 송산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 세지면 오봉리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 용전리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다도면 도동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 가송리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 송죽리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 학교리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 청동,,,2023-01-20
나주시,○○농장,사슴,,,전라남도 나주시 반남면 대안리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 신석리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 가운리,,,2023-01-20
나주시,○○농장,사슴,,,전라남도 나주시 산포면 등수리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다도면 방산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 진포동,,,2023-01-20
나주시,○○농장,사슴,,,전라남도 나주시 세지면 내정리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 장동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 운곡동,,,2023-01-20
나주시,○○농장,산양,,,전라남도 나주시 세지면 대산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 광암리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 동수동,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 안창동,,,2023-01-20
나주시,○○농장,산양,,,전라남도 나주시 봉황면 욱곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 구정리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 죽석리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 신포리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 계림리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 석현동,,,2023-01-20
나주시,○○농장,돼지,,,전라남도 나주시 노안면 유곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 관정동,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 산포면 내기리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 노안면 용산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다도면 암정리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 학동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 용산동,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 복암리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 부덕동,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 왕곡면 장산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 덕산리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 세지면 성산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 평산동,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 세지면 교산리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 남평읍 오계리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 문평면 오룡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 본양리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 남평읍 풍림리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 남평읍 노동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 동당리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 왕곡면 옥곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다도면 판촌리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 운곡리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 봉황면 송현리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 신동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 원곡리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 철천리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 영산동,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 금천면 월산리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 공산면 화성리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 봉황면 와우리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다시면 청정리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 남평읍 상곡리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 산포면 화지리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다도면 궁원리,,,2023-01-20
나주시,○○농장,육계,,,전라남도 나주시 남평읍 남석리,,,2023-01-20
나주시,○○농장,오리,,,전라남도 나주시 다도면 덕동리,,,2023-01-20
나주시,○○농장,한우,,,전라남도 나주시 다도면 마산리,,,2023-01-20
