시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
부안군,부안 기러기 농장,기러기,,1500.0,전라북도 부안군 행안면 삼간리 479번지 1호 외 2필지(479-20 483-4),35.733812817412,126.691936802663,2023-12-05,2023-12-16,approx_address_dong
부안군,산지농장,닭,육계,75000.0,전라북도 부안군 보안면 월천리 993번지 11호,35.6437279227777,126.693393303472,2023-12-05,2023-12-16,approx_address
부안군,상우농장,닭,육계,80000.0,전라북도 부안군 백산면 대죽리 869번지 8호 외 1필(869-13),35.6845174226032,126.785209037575,2023-12-05,2023-12-16,approx_address_dong
부안군,새한농장,메추리,,140000.0,전라북도 부안군 백산면 대죽리 364번지 6호 외1필지(364-18),35.680309747139,126.786955057268,2023-12-05,2023-12-16,approx_address
부안군,서원농장,닭,,29000.0,전라북도 부안군 보안면 상림리 219번지 1호 외 3필(219-2  219-3  532),35.6239686043582,126.70782616088,2023-12-05,2023-12-16,approx_address_dong
부안군,석불산토종닭 농장,닭,육계,25000.0,전라북도 부안군 하서면 언독리 1077번지 13호,35.7222909174532,126.676795351001,2023-12-05,2023-12-16,approx_address_dong
부안군,성실농장,오리,,19512.0,전라북도 부안군 줄포면 신리 775번지 59호 외 5필지(775-21 775-37 788-6 788-7 788-9),35.582888001814,126.70055239562,2023-12-05,2023-12-16,exact
부안군,성혁농장,닭,육계,80000.0,전라북도 부안군 백산면 죽림리 784번지 외 2필지(783  783-1번지),35.6813489234405,126.743423448125,2023-12-05,2023-12-16,approx_address_single_parcel
부안군,소금애피농장,오리,,8000.0,전라북도 부안군 줄포면 장동리 200번지 외 7필지,35.5901088975601,126.690462434825,2023-12-05,2023-12-16,exact
부안군,소망농장,오리,,15000.0,전라북도 부안군 주산면 사산리 1207번지 7호 1207-6 1207-5,35.658017776031,126.68998856429,2023-12-05,2023-12-16,exact
부안군,승리농장,오리,,10000.0,전라북도 부안군 줄포면 장동리 61번지 12호,35.5901088975601,126.690462434825,2023-12-05,2023-12-16,exact
부안군,승원농장,오리,,7000.0,전라북도 부안군 줄포면 신리 727번지 외 1필지(728),35.582888001814,126.70055239562,2023-12-05,2023-12-16,exact
부안군,신금섭농장,오리,,10000.0,전라북도 부안군 줄포면 우포리 54번지,35.5780220374525,126.679904592697,2023-12-05,2023-12-16,exact
부안군,신원농장,닭,육계,90000.0,전라북도 부안군 백산면 죽림리 785번지 외 2필지(786 786-1),35.6812043600424,126.744059422715,2023-12-05,2023-12-16,approx_address_single_parcel
부안군,아낙네오리농장,오리,,22000.0,전라북도 부안군 주산면 사산리 1205번지 5호,35.658017776031,126.68998856429,2023-12-05,2023-12-16,exact
부안군,아람농장,닭,육계,40000.0,전라북도 부안군 동진면 안성리 1852번지 9호,35.7798645389427,126.744516585718,2023-12-05,2023-12-16,approx_address_dong
부안군,연정농장,닭,육계,70000.0,전라북도 부안군 줄포면 장동리 41번지 16호 외 2필(51-35  51-54),35.5901088975601,126.690462434825,2023-12-05,2023-12-16,exact
부안군,예근농장,닭,육계,89981.0,전라북도 부안군 줄포면 우포리 624번지 2호 외 1필지(624-4),35.5780220374525,126.679904592697,2023-12-05,2023-12-16,exact
부안군,예동농장,닭,육계,70000.0,전라북도 부안군 주산면 백석리 407번지 15호 외 1필지(407-17),35.6804242456049,126.715292399416,2023-12-05,2023-12-16,approx_address
부안군,예솔농장,닭,육계,80000.0,전라북도 부안군 부안읍 외하리 574번지 외1필지(575),35.7296006156516,126.736886839406,2023-12-05,2023-12-16,approx_address_single_parcel
부안군,예은농장,닭,육계,112800.0,전라북도 부안군 줄포면 대동리 1209번지 2호 외3필지(1209-3  -4  -5),35.6062177068607,126.695079787349,2023-12-05,2023-12-16,exact
부안군,오리농장,오리,,20000.0,전라북도 부안군 줄포면 난산리 878번지,35.5879383677386,126.716762074154,2023-12-05,2023-12-16,exact
부안군,욱이농장,오리,,0.0,전라북도 부안군 계화면 창북리 4455-13,35.7918599572157,126.698649948889,2023-12-05,2023-12-16,approx_address
부안군,원농장,닭,육계,65000.0,전라북도 부안군 상서면 고잔리 515번지 4호,35.6901784536921,126.686991732609,2023-12-05,2023-12-16,approx_address_dong
부안군,유림농장,닭,육계,60000.0,전라북도 부안군 동진면 안성리 1845번지 2호,35.7798645389427,126.744516585718,2023-12-05,2023-12-16,approx_address_dong
부안군,유정농장,닭,육계,90000.0,전라북도 부안군 상서면 감교리 803번지,35.6588770269032,126.663582399426,2023-12-05,2023-12-16,approx_address_dong
부안군,유정농장,닭,육계,60000.0,전라북도 부안군 동진면 안성리 1845번지 3호,35.7798645389427,126.744516585718,2023-12-05,2023-12-16,approx_address_dong
